symbol,isin,company_name,series,sector,industry,listing_date,delisting_date,active,updated_at,market_cap_cr,market_cap_as_of,market_cap_source
UNIMECH,INE0U3I01011,Unimech Aerospace and Manufacturing Limited,EQ,,,31-DEC-2024,,1,2026-09-10 00:27:05,8067.523137840001,2026-09-09,CALCULATED_QUARTERLY_SHARES
UNIONBANK,INE692A01016,Union Bank of India,EQ,,,24-SEP-2002,,1,2026-09-10 00:27:05,140368.89562630196,2026-09-09,CALCULATED_QUARTERLY_SHARES
UNIPARTS,INE244O01017,Uniparts India Limited,EQ,,,12-DEC-2022,,1,2026-09-10 00:27:05,4035.919168925,2026-09-09,CALCULATED_QUARTERLY_SHARES
UNITDSPR,INE854D01024,United Spirits Limited,EQ,,,27-SEP-2001,,1,2026-09-10 00:27:05,102215.19763416,2026-09-09,CALCULATED_QUARTERLY_SHARES
UNITECH,INE694A01020,Unitech Limited,EQ,,,08-SEP-1999,,1,2026-09-10 00:27:05,1025.90659276,2026-09-09,CALCULATED_QUARTERLY_SHARES
UNITEDPOLY,INE368U01029,United Polyfab Gujarat Limited,EQ,,,31-DEC-2021,,1,2026-09-10 00:27:05,985.234914,2026-09-09,CALCULATED_QUARTERLY_SHARES
UNITEDTEA,INE458F01011,The United Nilgiri Tea Estates Company Limited,EQ,,,28-JAN-2015,,1,2026-09-10 00:27:05,219.80197365,2026-09-09,CALCULATED_QUARTERLY_SHARES
UNIVASTU,INE562X01013,Univastu India Limited,BE,,,22-JUN-2020,,1,2026-09-10 00:27:05,331.51992295300005,2026-07-01,CALCULATED_QUARTERLY_SHARES
UNIVCABLES,INE279A01012,Universal Cables Limited,EQ,,,17-MAY-1995,,1,2026-09-10 00:27:05,5355.5734542,2026-09-09,CALCULATED_QUARTERLY_SHARES
UNIVPHOTO,INE03V001013,Universus Photo Imagings Limited,BE,,,14-FEB-2020,,1,2026-09-10 00:27:05,411.997924282,2026-02-20,CALCULATED_QUARTERLY_SHARES
UNOMINDA,INE405E01023,UNO Minda Limited,EQ,,,02-FEB-2007,,1,2026-09-10 00:27:05,70971.4841783,2026-09-09,CALCULATED_QUARTERLY_SHARES
UPHOT,INE726E01014,U P Hotels Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
UPL,INE628A01036,UPL Limited,EQ,,,23-JAN-2004,,1,2026-09-10 00:26:57,,,
URAVIDEF,INE568Z01015,Uravi Defence and Technology Limited,BE,,,05-JUL-2023,,1,2026-09-10 00:27:05,150.31920007400004,2026-07-02,CALCULATED_QUARTERLY_SHARES
URBANCO,INE0CAZ01013,Urban Company Limited,EQ,,,17-SEP-2025,,1,2026-09-10 00:27:05,26465.86297481,2026-09-09,CALCULATED_QUARTERLY_SHARES
URJA,INE550C01020,Urja Global Limited,EQ,,,28-MAR-2017,,1,2026-09-10 00:27:05,504.225610755,2026-09-09,CALCULATED_QUARTERLY_SHARES
USHAMART,INE228A01035,Usha Martin Limited,EQ,,,11-OCT-2000,,1,2026-09-10 00:26:57,,,
USK,INE0N0Y01013,Udayshivakumar Infra Limited,EQ,,,03-APR-2023,,1,2026-09-10 00:27:05,115.471122424,2026-09-09,CALCULATED_QUARTERLY_SHARES
UTIAMC,INE094J01016,UTI Asset Management Company Limited,EQ,,,12-OCT-2020,,1,2026-09-10 00:27:05,11578.84770042,2026-09-09,CALCULATED_QUARTERLY_SHARES
UTKARSHBNK,INE735W01017,Utkarsh Small Finance Bank Limited,EQ,,,21-JUL-2023,,1,2026-09-10 00:27:05,2829.2543538600003,2026-09-09,CALCULATED_QUARTERLY_SHARES
UTLSOLAR,INE12UR01024,Fujiyama Power Systems Limited,EQ,,,20-NOV-2025,,1,2026-09-10 00:27:05,13856.420319,2026-09-09,CALCULATED_QUARTERLY_SHARES
UTTAMSUGAR,INE786F01031,Uttam Sugar Mills Limited,EQ,,,10-APR-2006,,1,2026-09-10 00:27:05,1082.163111125,2026-09-09,CALCULATED_QUARTERLY_SHARES
UYFINCORP,INE152C01025,U. Y. Fincorp Limited,BE,,,03-OCT-2024,,1,2026-09-10 00:27:05,399.85612402,2026-08-10,CALCULATED_QUARTERLY_SHARES
V2RETAIL,INE945H01021,V2 Retail Limited,EQ,,,04-JUL-2007,,1,2026-09-10 00:27:05,8010.668260529,2026-09-09,CALCULATED_QUARTERLY_SHARES
VADILALIND,INE694D01016,Vadilal Industries Limited,EQ,,,15-JUN-2011,,1,2026-09-10 00:27:05,5363.1453512,2026-09-09,CALCULATED_QUARTERLY_SHARES
VADILENT,INE693D01018,Vadilal Enterprises Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
VAIBHAVGBL,INE884A01027,Vaibhav Global Limited,EQ,,,05-APR-2004,,1,2026-09-10 00:27:05,3585.690806675,2026-09-09,CALCULATED_QUARTERLY_SHARES
VAISHALI,INE972X01022,Vaishali Pharma Limited,EQ,,,15-JAN-2020,,1,2026-09-10 00:27:05,106.18641558800002,2026-09-09,CALCULATED_QUARTERLY_SHARES
VAKRANGEE,INE051B01021,Vakrangee Limited,EQ,,,03-APR-2006,,1,2026-09-10 00:27:05,597.969905328,2026-09-09,CALCULATED_QUARTERLY_SHARES
VALIANTLAB,INE0JWS01017,Valiant Laboratories Limited,BE,,,06-OCT-2023,,1,2026-09-10 00:27:05,569.679606411,2026-08-27,CALCULATED_QUARTERLY_SHARES
VALIANTORG,INE565V01010,Valiant Organics Limited,BE,,,23-JUL-2021,,1,2026-09-10 00:27:05,815.70288118,2026-06-19,CALCULATED_QUARTERLY_SHARES
VAML,INE1CDF01017,Vedanta Aluminium Metal Limited,EQ,,,15-JUN-2026,,1,2026-09-10 00:27:05,174144.66275639003,2026-09-09,CALCULATED_QUARTERLY_SHARES
VARDHACRLC,INE116G01013,Vardhman Acrylics Limited,BE,,,30-SEP-2003,,1,2026-09-10 00:27:05,362.92544524399995,2026-07-02,CALCULATED_QUARTERLY_SHARES
VARDMNPOLY,INE835A01029,Vardhman Polytex Limited,EQ,,,12-MAY-2003,,1,2026-09-10 00:27:05,285.489105963,2026-09-09,CALCULATED_QUARTERLY_SHARES
VARROC,INE665L01035,Varroc Engineering Limited,EQ,,,06-JUL-2018,,1,2026-09-10 00:27:05,12824.890416,2026-09-09,CALCULATED_QUARTERLY_SHARES
VASCONEQ,INE893I01013,Vascon Engineers Limited,EQ,,,15-FEB-2010,,1,2026-09-10 00:27:05,688.1664517199999,2026-09-09,CALCULATED_QUARTERLY_SHARES
VASUPRADA,INE574G01013,Shri Vasuprada Plantations Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
VASWANI,INE590L01019,Vaswani Industries Limited,EQ,,,20-SEP-2011,,1,2026-09-10 00:27:05,150.726957225,2026-09-09,CALCULATED_QUARTERLY_SHARES
VBL,INE200M01039,Varun Beverages Limited,EQ,,,08-NOV-2016,,1,2026-09-10 00:27:05,137667.5797519,2026-09-09,CALCULATED_QUARTERLY_SHARES
VCL,INE098201036,Vaxtex Cotfab Limited,BE,,,19-APR-2022,,1,2026-09-10 00:27:05,35.744112,2026-08-19,CALCULATED_QUARTERLY_SHARES
VEDAVAAG,INE359B01010,VEDAVAAG Systems Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
VEDL,INE205A01025,Vedanta Limited,EQ,,,13-MAY-1998,,1,2026-09-10 00:27:05,106559.58916275,2026-09-09,CALCULATED_QUARTERLY_SHARES
VEDPOWER,INE694L01019,Vedanta Power Limited,EQ,,,15-JUN-2026,,1,2026-09-10 00:27:05,13405.971343564,2026-09-09,CALCULATED_QUARTERLY_SHARES
VEEDOL,INE484C01030,Veedol Corporation Limited,EQ,,,16-JAN-2007,,1,2026-09-10 00:27:05,2503.9263723,2026-09-09,CALCULATED_QUARTERLY_SHARES
VELJAN,INE232E01013,Veljan Denison Limited,BE,,,20-APR-2026,,1,2026-09-10 00:26:57,,,
VENKEYS,INE398A01010,Venky's (India) Limited,EQ,,,28-JUL-2003,,1,2026-09-10 00:27:05,2387.24847585,2026-09-09,CALCULATED_QUARTERLY_SHARES
VENTIVE,INE781S01027,Ventive Hospitality Limited,EQ,,,30-DEC-2024,,1,2026-09-10 00:27:05,13305.233376990001,2026-09-09,CALCULATED_QUARTERLY_SHARES
VENUSPIPES,INE0JA001018,Venus Pipes & Tubes Limited,EQ,,,24-MAY-2022,,1,2026-09-10 00:27:05,3998.7971998299995,2026-09-09,CALCULATED_QUARTERLY_SHARES
VENUSREM,INE411B01019,Venus Remedies Limited,BE,,,20-DEC-2006,,1,2026-09-10 00:27:05,2402.69146725,2026-06-12,CALCULATED_QUARTERLY_SHARES
VERANDA,INE0IQ001011,Veranda Learning Solutions Limited,EQ,,,11-APR-2022,,1,2026-09-10 00:27:05,2251.854899724,2026-09-09,CALCULATED_QUARTERLY_SHARES
VERTOZ,INE188Y01031,Vertoz Limited,EQ,,,14-MAY-2020,,1,2026-09-10 00:27:05,324.75100785,2026-09-09,CALCULATED_QUARTERLY_SHARES
VESUVIUS,INE386A01023,Vesuvius India Limited,EQ,,,04-OCT-2002,,1,2026-09-10 00:27:05,8540.937547390002,2026-09-09,CALCULATED_QUARTERLY_SHARES
VETO,INE918N01018,Veto Switchgears And Cables Limited,BE,,,29-APR-2015,,1,2026-09-10 00:27:05,265.038598167,2026-06-18,CALCULATED_QUARTERLY_SHARES
VGCL,INE761Q01015,Vibrant Global Capital Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
VGL,INE273D01027,VARVEE GLOBAL LIMITED,EQ,,,21-NOV-2006,,1,2026-09-10 00:27:05,282.224563034,2026-09-09,CALCULATED_QUARTERLY_SHARES
VGUARD,INE951I01027,V-Guard Industries Limited,EQ,,,13-MAR-2008,,1,2026-09-10 00:27:05,14283.321805544998,2026-09-09,CALCULATED_QUARTERLY_SHARES
VHL,INE701A01023,Vardhman Holdings Limited,EQ,,,30-JUN-2005,,1,2026-09-10 00:27:05,1102.2198936,2026-09-09,CALCULATED_QUARTERLY_SHARES
VHLTD,INE048C01025,Viceroy Hotels Limited,BE,,,03-APR-2024,,1,2026-09-10 00:26:57,,,
VIDHIING,INE632C01026,Vidhi Specialty Food Ingredients Limited,EQ,,,02-MAR-2016,,1,2026-09-10 00:27:05,1749.1473719599999,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIDYAWIRES,INE14UN01029,Vidya Wires Limited,EQ,,,10-DEC-2025,,1,2026-09-10 00:27:05,1909.2395863200002,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIJAYA,INE043W01024,Vijaya Diagnostic Centre Limited,EQ,,,14-SEP-2021,,1,2026-09-10 00:27:05,15435.543594380002,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIJIFIN,INE159N01027,Viji Finance Limited,BE,,,11-JUL-2016,,1,2026-09-10 00:27:05,73.469825466,2026-03-18,CALCULATED_QUARTERLY_SHARES
VIJSOLX,INE362D01010,Vijay Solvex Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
VIKASECO,INE806A01020,Vikas EcoTech Limited,EQ,,,12-DEC-2011,,1,2026-09-10 00:27:05,187.497682996,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIKASLIFE,INE161L01027,Vikas Lifecare Limited,EQ,,,08-MAY-2019,,1,2026-09-10 00:27:05,232.223541375,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIKRAMSOLR,INE078V01014,Vikram Solar Limited,EQ,,,26-AUG-2025,,1,2026-09-10 00:27:05,6036.446889864,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIKRAN,INE01R501028,Vikran Engineering Limited,EQ,,,03-SEP-2025,,1,2026-09-10 00:27:05,1508.74413885,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIMTALABS,INE579C01029,Vimta Labs Limited,EQ,,,15-DEC-2005,,1,2026-09-10 00:27:05,2805.62782921,2026-09-09,CALCULATED_QUARTERLY_SHARES
VINATIORGA,INE410B01037,Vinati Organics Limited,EQ,,,28-JUL-2009,,1,2026-09-10 00:27:05,13833.490879680001,2026-09-09,CALCULATED_QUARTERLY_SHARES
VINCOFE,INE498Q01014,Vintage Coffee And Beverages Limited,EQ,,,18-OCT-2024,,1,2026-09-10 00:27:05,2599.00368392,2026-09-09,CALCULATED_QUARTERLY_SHARES
VINDHYATEL,INE707A01012,Vindhya Telelinks Limited,EQ,,,08-FEB-1995,,1,2026-09-10 00:27:05,3456.41287288,2026-09-09,CALCULATED_QUARTERLY_SHARES
VINEETLAB,INE505Y01010,Vineet Laboratories Limited,EQ,,,15-JUN-2021,,1,2026-09-10 00:27:05,71.366994666,2026-09-09,CALCULATED_QUARTERLY_SHARES
VINNY,INE01KI01027,Vinny Overseas Limited,EQ,,,28-NOV-2022,,1,2026-09-10 00:27:05,46.5265343,2026-09-09,CALCULATED_QUARTERLY_SHARES
VINYLINDIA,INE250B01029,Vinyl Chemicals (India) Limited,EQ,,,21-JUL-2008,,1,2026-09-10 00:27:05,408.25787583600004,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIPCLOTHNG,INE450G01024,VIP Clothing Limited,EQ,,,06-AUG-2007,,1,2026-09-10 00:27:05,193.509215203,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIPIND,INE054A01027,VIP Industries Limited,EQ,,,02-MAR-2005,,1,2026-09-10 00:27:05,4332.270569,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIPULLTD,INE946H01037,Vipul Limited,BE,,,23-APR-2015,,1,2026-09-10 00:27:05,217.33067196599998,2026-07-07,CALCULATED_QUARTERLY_SHARES
VIRAT,INE467D01017,Virat Industries Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
VIRINCHI,INE539B01017,Virinchi Limited,EQ,,,03-MAY-2023,,1,2026-09-10 00:27:05,159.71068781199997,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIRTUALG,INE247C01023,Virtual Global Education Limited,BE,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
VISACHROME,INE286H01012,VISA Chrome Limited,EQ,,,17-MAR-2006,,1,2026-09-10 00:27:05,511.60076767800007,2026-09-09,CALCULATED_QUARTERLY_SHARES
VISAKAIND,INE392A01021,Visaka Industries Limited,EQ,,,28-AUG-1996,,1,2026-09-10 00:27:05,794.8420787299999,2026-09-09,CALCULATED_QUARTERLY_SHARES
VISHAL,INE755Q01025,Vishal Fabrics Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
VISHNU,INE270I01022,Vishnu Chemicals Limited,EQ,,,05-MAR-2015,,1,2026-09-10 00:27:05,4772.65327146,2026-09-09,CALCULATED_QUARTERLY_SHARES
VISHWARAJ,INE430N01022,Vishwaraj Sugar Industries Limited,EQ,,,15-OCT-2019,,1,2026-09-10 00:27:05,123.27754736400001,2026-09-09,CALCULATED_QUARTERLY_SHARES
VISL,INE1CLE01013,Vedanta Iron and Steel Limited,EQ,,,15-JUN-2026,,1,2026-09-10 00:27:05,13054.005934894,2026-09-09,CALCULATED_QUARTERLY_SHARES
VITAL,INE0L4K01016,Vital Chemtech Limited,EQ,,,11-MAR-2026,,1,2026-09-10 00:27:05,132.834364572,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIVIANA,INE0MEG01014,Viviana Power Tech Limited,EQ,,,02-JUN-2026,,1,2026-09-10 00:27:05,779.125587605,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIVIDHA,INE370E01029,Visagar Polytex Limited,EQ,,,21-MAY-2013,,1,2026-09-10 00:27:05,15.229195643999999,2026-09-09,CALCULATED_QUARTERLY_SHARES
VIVIMEDLAB,INE526G01021,Vivimed Labs Limited,BE,,,17-AUG-2005,,1,2026-09-10 00:27:05,61.294827487,2026-04-16,CALCULATED_QUARTERLY_SHARES
VIVOBIOT,INE380K01017,Vivo Bio Tech Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
VIYASH,INE807F01027,Viyash Scientific Limited,EQ,,,10-MAR-2016,,1,2026-09-10 00:27:05,11441.42609886,2026-09-09,CALCULATED_QUARTERLY_SHARES
VLEGOV,INE03HW01020,VL E-Governance & IT Solutions Limited,EQ,,,14-AUG-2023,,1,2026-09-10 00:27:05,112.135582526,2026-09-09,CALCULATED_QUARTERLY_SHARES
VLSFINANCE,INE709A01018,VLS Finance Limited,EQ,,,25-MAY-1995,,1,2026-09-10 00:27:05,772.911691161,2026-09-09,CALCULATED_QUARTERLY_SHARES
VMART,INE665J01013,V-Mart Retail Limited,EQ,,,20-FEB-2013,,1,2026-09-10 00:27:05,6532.5896656800005,2026-09-09,CALCULATED_QUARTERLY_SHARES
VMM,INE01EA01019,Vishal Mega Mart Limited,EQ,,,18-DEC-2024,,1,2026-09-10 00:27:05,48256.479297488004,2026-09-09,CALCULATED_QUARTERLY_SHARES
VMSTMT,INE0SJA01013,VMS TMT Limited,EQ,,,24-SEP-2025,,1,2026-09-10 00:27:05,218.92696372800003,2026-09-09,CALCULATED_QUARTERLY_SHARES
VOEPL,INE0I0T01010,Virtuoso Optoelectronics Limited,EQ,,,01-JUL-2026,,1,2026-09-10 00:27:05,1892.3666496,2026-09-09,CALCULATED_QUARTERLY_SHARES
VOGL,INE704J01044,Vedanta Oil and Gas Limited,EQ,,,15-JUN-2026,,1,2026-09-10 00:27:05,14184.205969401,2026-09-09,CALCULATED_QUARTERLY_SHARES
VOITHPAPR,INE285C01015,Voith Paper Fabrics India Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
VOLTAMP,INE540H01012,Voltamp Transformers Limited,EQ,,,20-SEP-2006,,1,2026-09-10 00:27:05,11198.7873457,2026-09-09,CALCULATED_QUARTERLY_SHARES
VOLTAS,INE226A01021,Voltas Limited,EQ,,,12-APR-1995,,1,2026-09-10 00:27:05,37844.86153098,2026-09-09,CALCULATED_QUARTERLY_SHARES
VPRPL,INE0AE001013,Vishnu Prakash R Punglia Limited,EQ,,,05-SEP-2023,,1,2026-09-10 00:27:05,437.59889194,2026-09-09,CALCULATED_QUARTERLY_SHARES
VRAJ,INE0S2V01010,Vraj Iron and Steel Limited,EQ,,,03-JUL-2024,,1,2026-09-10 00:27:05,410.65432335,2026-09-09,CALCULATED_QUARTERLY_SHARES
VRLLOG,INE366I01010,VRL Logistics Limited,EQ,,,30-APR-2015,,1,2026-09-10 00:27:05,5044.303291205,2026-09-09,CALCULATED_QUARTERLY_SHARES
VSSL,INE050M01012,Vardhman Special Steels Limited,EQ,,,17-MAY-2012,,1,2026-09-10 00:27:05,3507.054485125,2026-09-09,CALCULATED_QUARTERLY_SHARES
VSTIND,INE710A01016,VST Industries Limited,EQ,,,05-SEP-2003,,1,2026-09-10 00:27:05,3542.976513567,2026-09-09,CALCULATED_QUARTERLY_SHARES
VSTL,INE0QTF01015,Vibhor Steel Tubes Limited,EQ,,,20-FEB-2024,,1,2026-09-10 00:27:05,234.02467842599998,2026-09-09,CALCULATED_QUARTERLY_SHARES
VSTTILLERS,INE764D01017,V.S.T Tillers Tractors Limited,EQ,,,20-JUN-2011,,1,2026-09-10 00:27:05,3525.38056161,2026-09-09,CALCULATED_QUARTERLY_SHARES
VTL,INE825A01020,Vardhman Textiles Limited,EQ,,,14-JAN-2003,,1,2026-09-10 00:27:05,16876.284645,2026-09-09,CALCULATED_QUARTERLY_SHARES
VTMLTD,INE222F01029,VTM Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
WAAREEENER,INE377N01017,Waaree Energies Limited,EQ,,,28-OCT-2024,,1,2026-09-10 00:27:05,73868.8535832,2026-09-09,CALCULATED_QUARTERLY_SHARES
WAAREEINDO,INE866K01023,Indosolar Limited,EQ,,,29-SEP-2010,,1,2026-09-10 00:27:05,1086.26746333,2026-09-09,CALCULATED_QUARTERLY_SHARES
WAAREERTL,INE299N01021,Waaree Renewable Technologies Limited,EQ,,,09-APR-2025,,1,2026-09-10 00:27:05,8697.27252335,2026-09-09,CALCULATED_QUARTERLY_SHARES
WABAG,INE956G01038,VA Tech Wabag Limited,EQ,,,13-OCT-2010,,1,2026-09-10 00:27:05,13284.807952320001,2026-09-09,CALCULATED_QUARTERLY_SHARES
WAKEFIT,INE0E7301029,Wakefit Innovations Limited,EQ,,,15-DEC-2025,,1,2026-09-10 00:27:05,5057.208675647999,2026-09-09,CALCULATED_QUARTERLY_SHARES
WALCHANNAG,INE711A01022,Walchandnagar Industries Limited,EQ,,,18-SEP-1996,,1,2026-09-10 00:27:05,1436.7348978700002,2026-09-09,CALCULATED_QUARTERLY_SHARES
WANBURY,INE107F01022,Wanbury Limited,EQ,,,29-JAN-2007,,1,2026-09-10 00:27:05,855.06393555,2026-09-09,CALCULATED_QUARTERLY_SHARES
WARDINMOBI,INE945P01024,Wardwizard Innovations & Mobility Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
WATERBASE,INE054C01015,Waterbase Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
WCIL,INE0CJF01024,Western Carriers (India) Limited,EQ,,,24-SEP-2024,,1,2026-09-10 00:27:05,857.861982586,2026-09-09,CALCULATED_QUARTERLY_SHARES
WEALTH,INE658T01017,Wealth First Portfolio Managers Limited,EQ,,,20-JAN-2021,,1,2026-09-10 00:27:05,903.9586638200001,2026-09-09,CALCULATED_QUARTERLY_SHARES
WEBELSOLAR,INE855C01023,Websol Energy System Limited,EQ,,,15-MAY-2007,,1,2026-09-10 00:27:05,3402.208480152,2026-09-09,CALCULATED_QUARTERLY_SHARES
WEIZMANIND,INE080A01014,Weizmann Limited,EQ,,,10-MAY-1995,,1,2026-09-10 00:27:05,112.43989994399998,2026-09-09,CALCULATED_QUARTERLY_SHARES
WEL,INE02WG01024,Wonder Electricals Limited,EQ,,,17-JAN-2022,,1,2026-09-10 00:27:05,976.274425865,2026-09-09,CALCULATED_QUARTERLY_SHARES
WELCORP,INE191B01025,Welspun Corp Limited,EQ,,,24-MAY-2005,,1,2026-09-10 00:27:05,68812.68257475,2026-09-09,CALCULATED_QUARTERLY_SHARES
WELENT,INE625G01013,Welspun Enterprises Limited,EQ,,,04-NOV-2004,,1,2026-09-10 00:27:05,10836.079825185001,2026-09-09,CALCULATED_QUARTERLY_SHARES
WELINV,INE389K01018,Welspun Investments and Commercials Limited,BE,,,20-SEP-2010,,1,2026-09-10 00:27:05,694.5133425600001,2026-05-28,CALCULATED_QUARTERLY_SHARES
WELSPLSOL,INE731F01037,Welspun Specialty Solutions Limited,EQ,,,20-APR-2026,,1,2026-09-10 00:26:57,,,
WELSPUNLIV,INE192B01031,Welspun Living Limited,EQ,,,04-DEC-2003,,1,2026-09-10 00:27:05,19866.310621304,2026-09-09,CALCULATED_QUARTERLY_SHARES
WENDT,INE274C01019,Wendt (India) Limited,EQ,,,07-AUG-2006,,1,2026-09-10 00:27:05,1646.1,2026-09-09,CALCULATED_QUARTERLY_SHARES
WESTLIFE,INE274F01020,WESTLIFE FOODWORLD LIMITED,EQ,,,05-JUN-2023,,1,2026-09-10 00:27:05,8755.62509165,2026-09-09,CALCULATED_QUARTERLY_SHARES
WEWIN,INE082W01014,WE WIN LIMITED,EQ,,,15-JUN-2022,,1,2026-09-10 00:27:05,42.724048884999995,2026-09-09,CALCULATED_QUARTERLY_SHARES
WEWORK,INE085001019,WeWork India Management Limited,EQ,,,10-OCT-2025,,1,2026-09-10 00:27:05,9351.47444361,2026-09-09,CALCULATED_QUARTERLY_SHARES
WHBRADY,INE855A01019,WH Brady & Company Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
WHEELS,INE715A01015,Wheels India Limited,EQ,,,07-APR-2000,,1,2026-09-10 00:27:05,5865.24338436,2026-09-09,CALCULATED_QUARTERLY_SHARES
WHIRLPOOL,INE716A01013,Whirlpool of India Limited,EQ,,,06-APR-2010,,1,2026-09-10 00:27:05,10087.3889025,2026-09-09,CALCULATED_QUARTERLY_SHARES
WILLAMAGOR,INE210A01017,Williamson Magor & Company Limited,EQ,,,08-FEB-1995,,1,2026-09-10 00:27:05,26.318742824,2026-09-09,CALCULATED_QUARTERLY_SHARES
WINDLAS,INE0H5O01029,Windlas Biotech Limited,EQ,,,16-AUG-2021,,1,2026-09-10 00:27:05,2357.68617497,2026-09-09,CALCULATED_QUARTERLY_SHARES
WINDMACHIN,INE052A01021,Windsor Machines Limited,EQ,,,17-AUG-2011,,1,2026-09-10 00:27:05,3066.764345925,2026-09-09,CALCULATED_QUARTERLY_SHARES
WIPL,INE215F01023,The Western India Plywoods Limited,EQ,,,17-APR-2017,,1,2026-09-10 00:27:05,143.87854041600002,2026-09-09,CALCULATED_QUARTERLY_SHARES
WIPRO,INE075A01022,Wipro Limited,EQ,,,08-NOV-1995,,1,2026-09-10 00:26:57,,,
WOCKPHARMA,INE049B01025,Wockhardt Limited,EQ,,,23-FEB-2000,,1,2026-09-10 00:27:05,36544.7630592,2026-09-09,CALCULATED_QUARTERLY_SHARES
WONDERLA,INE066O01014,Wonderla Holidays Limited,EQ,,,09-MAY-2014,,1,2026-09-10 00:27:05,3281.1123829300004,2026-09-09,CALCULATED_QUARTERLY_SHARES
WORTHPERI,INE196Y01018,Worth Peripherals Limited,EQ,,,04-AUG-2020,,1,2026-09-10 00:27:05,239.2973465,2026-09-09,CALCULATED_QUARTERLY_SHARES
WPIL,INE765D01022,WPIL Limited,EQ,,,20-APR-2026,,1,2026-09-10 00:26:57,,,
WSI,INE100D01014,W S Industries (I) Limited,EQ,,,01-AUG-2007,,1,2026-09-10 00:27:05,448.578135255,2026-09-09,CALCULATED_QUARTERLY_SHARES
WSTCSTPAPR,INE976A01021,West Coast Paper Mills Limited,EQ,,,17-JAN-2001,,1,2026-09-10 00:27:05,4408.944988564999,2026-09-09,CALCULATED_QUARTERLY_SHARES
XCHANGING,INE692G01013,Xchanging Solutions Limited,EQ,,,09-MAR-2005,,1,2026-09-10 00:27:05,704.962714848,2026-09-09,CALCULATED_QUARTERLY_SHARES
XELPMOC,INE01P501012,Xelpmoc Design And Tech Limited,EQ,,,04-FEB-2019,,1,2026-09-10 00:27:05,114.64569933399999,2026-09-09,CALCULATED_QUARTERLY_SHARES
XPROINDIA,INE445C01015,Xpro India Limited,EQ,,,27-APR-2004,,1,2026-09-10 00:27:05,3054.6825192000006,2026-09-09,CALCULATED_QUARTERLY_SHARES
XTGLOBAL,INE547B01028,Xtglobal Infotech Limited,EQ,,,16-SEP-2024,,1,2026-09-10 00:27:05,414.068697567,2026-09-09,CALCULATED_QUARTERLY_SHARES
XTRANET,INE0NG701011,Xtranet Technologies Limited,EQ,,,30-JUL-2026,,1,2026-09-10 00:26:57,,,
YASHO,INE616Z01012,Yasho Industries Limited,EQ,,,21-AUG-2023,,1,2026-09-10 00:27:05,4809.53799256,2026-09-09,CALCULATED_QUARTERLY_SHARES
YATHARTH,INE0JO301016,Yatharth Hospital & Trauma Care Services Limited,EQ,,,07-AUG-2023,,1,2026-09-10 00:27:05,9535.64815875,2026-09-09,CALCULATED_QUARTERLY_SHARES
YATRA,INE0JR601024,Yatra Online Limited,EQ,,,28-SEP-2023,,1,2026-09-10 00:27:05,1807.0782825150002,2026-09-09,CALCULATED_QUARTERLY_SHARES
YESBANK,INE528G01035,Yes Bank Limited,EQ,,,12-JUL-2005,,1,2026-09-10 00:27:05,70369.12091741801,2026-09-09,CALCULATED_QUARTERLY_SHARES
YOGI,INE290E01011,Yogi Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
YUKEN,INE384C01016,Yuken India Limited,EQ,,,02-SEP-2021,,1,2026-09-10 00:27:05,1450.44728091,2026-09-09,CALCULATED_QUARTERLY_SHARES
